Order_ID,Order_Date,Delivery_Date,Expected_Delivery,Delivery_Status,Payment_Mode,Payment_Status,Month_Name,Month_Number,Quarter,Year,Calendar_YearMonth,Distributor_Code,Distributor_Name,City,Zone,Tier,Owner_Name,Phone,GST_Number,Credit_Limit,Years_Active,DS_ID,DS_Name,DS_Type,Beat_Name,Outlet_Name,Outlet_Type,Channel_Type,SKU_Code,SKU_Name,Sub_Category,Category,SBU,MRP,Cost_Price,Distributor_Price,Quantity,Discount_Pct,Unit_Selling_Price,Gross_Value,Net_Sales_Value,Margin_Value,Target_Value,Is_Return,Gross_Margin_Pct,Achievement_Pct
ORD005451,2024-07-15,2024-07-17,2024-07-18,Delivered,NEFT,Paid,July,7,Q3,2024,2024-07,DT1007,THIRUMARAN AGENCIES,Vellore,North,Tier 2,Anand Subramanian,9847089012,33FICTD1007M1Z1,75000,3,DS007,CHELVAN P,2W Route B,CHEIUR ROUTE,VIMALA SUPER STORE,Town Wholesale,Town Wholesale,FOAMX-SG200,SHOWER GEL 200ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,255,165.75,221.85,-34.0,0.8,220.08,-8670.0,-7482.72,0.0,8794.27,Yes,-0.0,85.1
ORD005452,2024-07-27,2024-07-30,2024-07-30,Delivered,Cheque,Paid,July,7,Q3,2024,2024-07,DT1009,KAVITHA TRADERS,Tiruppur,West,Tier 2,Karthik Pillai,9849001234,33FICTD1009M1Z8,75000,4,DS001,VIGNESH K,2W Route Common,ARUR SOUTH GR2,SELVAN SUPER STORE,Town Wholesale,Town Wholesale,SHINEZ-SD500,SURFACE DISINFECTANT 500ML,SURFACE CARE,SURFACE CARE,HOME CARE,185,120.25,160.95,4.1,1.1,159.18,758.5,652.64,159.62,786.54,No,24.5,83.0
ORD005453,2024-07-22,2024-07-24,2024-07-25,Delivered,UPI,Paid,July,7,Q3,2024,2024-07,DT1012,BHARATHI DISTRIBUTORS,Thanjavur,Central,Tier 3,Durai Pandian,9852034567,33FICTD1012M1Z3,50000,5,DS001,VIGNESH K,2W Route Common,VALLUR MAIN,YAMUNA TRADERS,Town Wholesale,Town Wholesale,SHINEZ-FC1L,FLOOR CLEAN 1 LTR,FLOOR CLEANER,FLOOR CLEANER,HOME CARE,190,123.5,165.3,12.9,7.5,152.9,2451.0,1972.41,379.26,2074.89,No,19.2,95.1
ORD005454,2024-07-03,2024-07-05,2024-07-06,Delivered,UPI,Overdue,July,7,Q3,2024,2024-07,DT1001,VELAVAN AGENCIES,Chennai,North,Tier 1,Rajesh Kumar,9841023456,33FICTD1001M1Z5,200000,7,DS001,VIGNESH K,2W Route Common,THENUR SOUTH GR2,SUGANYA KIRANA,Beauty Counter,Counter,ZESTO-PKT-M,POCKET SPRAY MEN 18ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,85,55.25,73.95,51.9,1.2,73.06,4411.5,3791.81,924.34,4166.62,No,24.4,91.0
ORD005455,2024-07-18,,2024-07-21,Pending,Cash,Pending,July,7,Q3,2024,2024-07,DT1001,VELAVAN AGENCIES,Chennai,North,Tier 1,Rajesh Kumar,9841023456,33FICTD1001M1Z5,200000,7,DS016,SIVAKKOLUNDHU,2W Route B,THENUR SOUTH GR2,KANMANI KIRANA,Convenience Store,Convenience,FOAMX-SG200,SHOWER GEL 200ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,255,165.75,221.85,52.5,0.7,220.3,13387.5,11565.75,2863.88,12468.6,No,24.8,92.8
ORD005456,2024-07-20,,2024-07-23,Pending,Credit,Pending,July,7,Q3,2024,2024-07,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,9844056789,33FICTD1004M1Z2,125000,6,DS019,PAZHANIVEL,ROC Route Pace,KANNIPUR ROC,THIRAI PROVISION,Medical Shop,Retail,ZESTO-SPORT-M,SPORT BLAST MEN 150ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,250,162.5,217.5,10.9,4.9,206.84,2725.0,2254.56,483.31,2426.93,No,21.4,92.9
ORD005457,2024-07-02,,2024-07-05,Pending,NEFT,Pending,July,7,Q3,2024,2024-07,DT1008,PONNI WHOLESALE,Erode,West,Tier 2,Murugan Natarajan,9848090123,33FICTD1008M1Z9,75000,5,DS008,NITHYANANDAM,Counter Route,PALLIUR ROC,INDHU KIRANA,Rural Wholesale,Rural Wholesale,ZESTO-SPORT-M,SPORT BLAST MEN 150ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,250,162.5,217.5,41.0,6.3,203.8,10250.0,8355.8,1693.3,9597.67,No,20.3,87.1
ORD005458,2024-07-20,,2024-07-23,Cancelled,Cheque,Refunded,July,7,Q3,2024,2024-07,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,9844056789,33FICTD1004M1Z2,125000,6,DS014,SOUNDARARAJAN,Grocery 2 Route,KANNIPUR ROC,KUMARI PROVISION,Dual Outlet,Retail,HELIX-AL500,ANTISEPTIC LIQUID 500ML,ANTISEPTIC,ANTISEPTIC,PERSONAL CARE,285,185.25,247.95,39.3,2.7,241.26,11200.5,9481.52,2201.2,11277.33,No,23.2,84.1
ORD005459,2024-07-03,2024-07-06,2024-07-06,Delivered,Cash,Paid,July,7,Q3,2024,2024-07,DT1010,THAMIZHAN MARKETING,Thoothukudi,South,Tier 2,Senthil Raja,9850012345,33FICTD1010M1Z2,50000,6,DS009,MUTHURAMAN,2W Route Common,THAMIZHUR GR,YAMUNA TRADERS,Grocery,Retail,FOAMX-BODYWASH,MOISTURISING BODY WASH 200ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,265,172.25,230.55,29.6,5.2,218.56,7844.0,6469.38,1370.78,6928.92,No,21.2,93.4
ORD005460,2024-07-19,2024-07-22,2024-07-22,Delivered,Cash,Paid,July,7,Q3,2024,2024-07,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,9843045678,33FICTD1003M1Z7,150000,9,DS012,KARUPPASAMY,2W Route Common,KAVERIUR ROC,SUGANYA KIRANA,Bakery Outlet,Retail,FLMSTK-SF01,SAFETY PACK,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,9,5.85,7.83,5.1,5.3,7.42,45.9,37.84,8.01,42.77,No,21.2,88.5
ORD005461,2024-07-06,2024-07-07,2024-07-09,Delivered,NEFT,Paid,July,7,Q3,2024,2024-07,DT1008,PONNI WHOLESALE,Erode,West,Tier 2,Murugan Natarajan,9848090123,33FICTD1008M1Z9,75000,5,DS015,PERIYANNAN,ROC Pace Route,KAMPUR ROUTE,YAMUNA TRADERS,Mini Market,Counter,HELIX-AL500,ANTISEPTIC LIQUID 500ML,ANTISEPTIC,ANTISEPTIC,PERSONAL CARE,285,185.25,247.95,48.0,6.7,231.34,13680.0,11104.32,2212.32,13294.17,No,19.9,83.5
ORD005462,2024-07-25,,2024-07-28,Cancelled,UPI,Refunded,July,7,Q3,2024,2024-07,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,9842034567,33FICTD1002M1Z3,175000,5,DS019,PAZHANIVEL,ROC Route Pace,MAZHALUR EAST GR2,NIRMALA KIRANA,Counter Shop,Counter,FOAMX-SG200,SHOWER GEL 200ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,255,165.75,221.85,47.2,4.9,210.98,12036.0,9958.26,2134.86,12152.68,No,21.4,81.9
ORD005463,2024-07-25,,2024-07-28,Cancelled,Cheque,Refunded,July,7,Q3,2024,2024-07,DT1012,BHARATHI DISTRIBUTORS,Thanjavur,Central,Tier 3,Durai Pandian,9852034567,33FICTD1012M1Z3,50000,5,DS014,SOUNDARARAJAN,Grocery 2 Route,VANAPUR BEAT,SATHYA PROVISION,Convenience Store,Convenience,SHINEZ-FC1L,FLOOR CLEAN 1 LTR,FLOOR CLEANER,FLOOR CLEANER,HOME CARE,190,123.5,165.3,45.0,7.9,152.24,8550.0,6850.8,1293.3,7799.13,No,18.9,87.8
ORD005464,2024-07-24,,2024-07-27,Cancelled,UPI,Refunded,July,7,Q3,2024,2024-07,DT1015,KURINJI AGENCIES,Hosur,North,Tier 3,Loganathan Krishnan,9855067890,33FICTD1015M1Z6,50000,3,DS014,SOUNDARARAJAN,Grocery 2 Route,PONGIUR NORTH,HEMA SUPER STORE,Counter Shop,Counter,PURIS-GLOW75,GLOW BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,60,39.0,52.2,43.4,0.6,51.89,2604.0,2252.03,559.43,2528.04,No,24.8,89.1
ORD005465,2024-07-11,,2024-07-14,Pending,UPI,Pending,July,7,Q3,2024,2024-07,DT1010,THAMIZHAN MARKETING,Thoothukudi,South,Tier 2,Senthil Raja,9850012345,33FICTD1010M1Z2,50000,6,DS002,PRABU S,ROC Route Pace,VALLIPUR BEAT,KAVERI TRADERS,Bakery Outlet,Retail,FOAMX-SG100,SHOWER GEL 100ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,138,89.7,120.06,13.1,6.8,111.9,1807.8,1465.89,290.82,1647.82,No,19.8,89.0
ORD005466,2024-07-14,2024-07-19,2024-07-17,Delivered,NEFT,Paid,July,7,Q3,2024,2024-07,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,9842034567,33FICTD1002M1Z3,175000,5,DS001,VIGNESH K,2W Route Common,SENTHUR ROUTE,INDHU KIRANA,Mini Market,Counter,PURIS-FRESH75,FRESH BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,54,35.1,47.0,30.5,1.2,46.44,1647.0,1416.42,345.87,1592.19,No,24.4,89.0
ORD005467,2024-07-12,,2024-07-15,In Transit,Cash,Pending,July,7,Q3,2024,2024-07,DT1006,AZHAGIRI SUPPLIERS,Tirunelveli,South,Tier 2,Vijay Arumugam,9846078901,33FICTD1006M1Z6,100000,8,DS004,SATHEESH R,Common Pace Route,PANANUR BEAT,VELAN PROVISION,Convenience Store,Convenience,ZESTO-SPORT-M,SPORT BLAST MEN 150ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,250,162.5,217.5,27.0,7.5,201.19,6750.0,5432.13,1044.63,6120.77,No,19.2,88.7
ORD005468,2024-07-10,,2024-07-13,Pending,Credit,Pending,July,7,Q3,2024,2024-07,DT1001,VELAVAN AGENCIES,Chennai,North,Tier 1,Rajesh Kumar,9841023456,33FICTD1001M1Z5,200000,7,DS008,NITHYANANDAM,Counter Route,THENUR NORTH B1,PARI GENERAL STORE,Hotel & Restaurant,Key Accounts,FOAMX-BODYWASH,MOISTURISING BODY WASH 200ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,265,172.25,230.55,24.7,0.7,228.94,6545.5,5654.82,1400.24,6165.64,No,24.8,91.7
ORD005469,2024-07-13,,2024-07-16,Pending,Cheque,Pending,July,7,Q3,2024,2024-07,DT1010,THAMIZHAN MARKETING,Thoothukudi,South,Tier 2,Senthil Raja,9850012345,33FICTD1010M1Z2,50000,6,DS009,MUTHURAMAN,2W Route Common,VETTRIUR ROC,KANMANI KIRANA,Counter Shop,Counter,CLEANOZ-HW200,HAND WASH 200ML,HAND WASH,HAND WASH,PERSONAL CARE,170,110.5,147.9,31.6,5.2,140.21,5372.0,4430.64,938.84,4775.79,No,21.2,92.8
ORD005470,2024-07-15,,2024-07-18,Pending,Cash,Pending,July,7,Q3,2024,2024-07,DT1010,THAMIZHAN MARKETING,Thoothukudi,South,Tier 2,Senthil Raja,9850012345,33FICTD1010M1Z2,50000,6,DS010,PANDIARAJAN,ROC Route Pace,VALLIPUR BEAT,PREETHI TRADERS,Bakery Outlet,Retail,SHINEZ-FC1L,FLOOR CLEAN 1 LTR,FLOOR CLEANER,FLOOR CLEANER,HOME CARE,190,123.5,165.3,11.7,2.5,161.17,2223.0,1885.69,440.74,2038.42,No,23.4,92.5
ORD005471,2024-07-12,2024-07-16,2024-07-15,Delivered,Cash,Paid,July,7,Q3,2024,2024-07,DT1011,SELVARAJ AGENCIES,Dindigul,South,Tier 3,Prabu Selvam,9851023456,33FICTD1011M1Z5,50000,3,DS004,SATHEESH R,Common Pace Route,INNAMUR GR2,SATHYA PROVISION,Counter Shop,Counter,PURIS-VALUE10,VALUE SACHET,BATH SOAP,BATH SOAP,PERSONAL CARE,13,8.45,11.31,32.6,0.1,11.3,423.8,368.38,92.91,406.41,No,25.2,90.6
ORD005472,2024-07-20,,2024-07-23,In Transit,NEFT,Pending,July,7,Q3,2024,2024-07,DT1006,AZHAGIRI SUPPLIERS,Tirunelveli,South,Tier 2,Vijay Arumugam,9846078901,33FICTD1006M1Z6,100000,8,DS009,MUTHURAMAN,2W Route Common,PAZHAIUR GR2,RAMYA GENERAL STORE,Medical Shop,Retail,FLMSTK-WX40,WAX PREMIUM 40S,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,12,7.8,10.44,49.8,4.7,9.95,597.6,495.51,107.07,607.95,No,21.6,81.5
ORD005473,2024-07-18,,2024-07-21,In Transit,Cash,Pending,July,7,Q3,2024,2024-07,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,9844056789,33FICTD1004M1Z2,125000,6,DS010,PANDIARAJAN,ROC Route Pace,THALIRUR BEAT,THAMIZH KIRANA,Hotel & Restaurant,Key Accounts,BLOSOM-TLC100,BODY TALC 100G,BODY TALC,BODY TALC,PERSONAL CARE,88,57.2,76.56,17.1,4.5,73.11,1504.8,1250.18,272.06,1533.49,No,21.8,81.5
ORD005474,2024-07-11,,2024-07-14,Cancelled,Cheque,Refunded,July,7,Q3,2024,2024-07,DT1005,PANDIYAN DISTRIBUTORS,Salem,West,Tier 2,Dinesh Krishnan,9845067890,33FICTD1005M1Z4,100000,4,DS019,PAZHANIVEL,ROC Route Pace,VAALUR ROC B,GANGA GENERAL STORE,Hotel & Restaurant,Key Accounts,GUARDIA-HS100,HAND SANITIZER 100ML,HAND SANITIZER,HAND SANITIZER,PERSONAL CARE,82,53.3,71.34,-52.2,6.5,66.7,-4280.4,-3481.74,0.0,4077.6,Yes,-0.0,85.4
ORD005475,2024-07-08,2024-07-09,2024-07-11,Delivered,Credit,Paid,July,7,Q3,2024,2024-07,DT1015,KURINJI AGENCIES,Hosur,North,Tier 3,Loganathan Krishnan,9855067890,33FICTD1015M1Z6,50000,3,DS009,MUTHURAMAN,2W Route Common,PONGIUR NORTH,INDHU KIRANA,Medical Shop,Retail,HELIX-AL500,ANTISEPTIC LIQUID 500ML,ANTISEPTIC,ANTISEPTIC,PERSONAL CARE,285,185.25,247.95,35.9,4.9,235.8,10231.5,8465.22,1814.74,10561.39,No,21.4,80.2
ORD005476,2024-07-12,,2024-07-15,Pending,Cash,Pending,July,7,Q3,2024,2024-07,DT1010,THAMIZHAN MARKETING,Thoothukudi,South,Tier 2,Senthil Raja,9850012345,33FICTD1010M1Z2,50000,6,DS018,MAYILVAHANAN,2W Route Common,VETTRIUR ROC,NANDHINI PROVISION,Bakery Outlet,Retail,GUARDIA-HS200,HAND SANITIZER 200ML,HAND SANITIZER,HAND SANITIZER,PERSONAL CARE,138,89.7,120.06,31.5,7.4,111.18,4347.0,3502.17,676.62,4031.19,No,19.3,86.9
ORD005477,2024-07-22,2024-07-27,2024-07-25,Delivered,Cheque,Paid,July,7,Q3,2024,2024-07,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,9844056789,33FICTD1004M1Z2,125000,6,DS003,DURAI M,2W Route Common,KANNIPUR ROC,RAMYA GENERAL STORE,Mini Market,Counter,PURIS-FRESH75,FRESH BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,54,35.1,47.0,44.7,6.7,43.85,2413.8,1960.1,391.13,2179.43,No,20.0,89.9
ORD005478,2024-07-26,2024-07-31,2024-07-29,Delivered,Cash,Paid,July,7,Q3,2024,2024-07,DT1013,MULLAI ENTERPRISES,Kanchipuram,North,Tier 3,Satheesh Kumar,9853045678,33FICTD1013M1Z7,50000,2,DS016,SIVAKKOLUNDHU,2W Route B,KAALUR ROC,THENDRAL STORES,Convenience Store,Convenience,DIVYA-ECO,ECONOMY PACK,AGARBATTI,AGARBATTI,HOME ESSENTIALS,24,15.6,20.88,14.7,6.0,19.63,352.8,288.56,59.24,329.82,No,20.5,87.5
ORD005479,2024-07-12,,2024-07-15,Pending,Credit,Pending,July,7,Q3,2024,2024-07,DT1005,PANDIYAN DISTRIBUTORS,Salem,West,Tier 2,Dinesh Krishnan,9845067890,33FICTD1005M1Z4,100000,4,DS001,VIGNESH K,2W Route Common,SELVANUR MAIN,SHARADHA SUPER STORE,Rural Wholesale,Rural Wholesale,CLEANOZ-HW200,HAND WASH 200ML,HAND WASH,HAND WASH,PERSONAL CARE,170,110.5,147.9,3.1,6.8,137.84,527.0,427.3,84.75,451.92,No,19.8,94.6
ORD005480,2024-07-08,,2024-07-11,Pending,Credit,Pending,July,7,Q3,2024,2024-07,DT1012,BHARATHI DISTRIBUTORS,Thanjavur,Central,Tier 3,Durai Pandian,9852034567,33FICTD1012M1Z3,50000,5,DS002,PRABU S,ROC Route Pace,AAZHIUR ROC,VAANI GENERAL STORE,Rural Wholesale,Rural Wholesale,DIVYA-DHOOP,DHOOP STICKS,AGARBATTI,AGARBATTI,HOME ESSENTIALS,72,46.8,62.64,36.6,1.4,61.76,2635.2,2260.42,547.54,2485.23,No,24.2,91.0
ORD005481,2024-07-20,,2024-07-23,Pending,Credit,Pending,July,7,Q3,2024,2024-07,DT1013,MULLAI ENTERPRISES,Kanchipuram,North,Tier 3,Satheesh Kumar,9853045678,33FICTD1013M1Z7,50000,2,DS003,DURAI M,2W Route Common,KAALUR ROC,AMUDHA GENERAL STORE,Hotel & Restaurant,Key Accounts,CLEANOZ-HW200,HAND WASH 200ML,HAND WASH,HAND WASH,PERSONAL CARE,170,110.5,147.9,10.9,1.1,146.27,1853.0,1594.34,389.89,1793.43,No,24.5,88.9
ORD005482,2024-07-15,2024-07-20,2024-07-18,Delivered,Credit,Overdue,July,7,Q3,2024,2024-07,DT1015,KURINJI AGENCIES,Hosur,North,Tier 3,Loganathan Krishnan,9855067890,33FICTD1015M1Z6,50000,3,DS018,MAYILVAHANAN,2W Route Common,THANDAIUR ROC,PONNI GENERAL STORE,Mini Market,Counter,PURIS-FRESH75,FRESH BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,54,35.1,47.0,6.9,1.9,46.11,372.6,318.16,75.97,375.27,No,23.9,84.8
ORD005483,2024-07-14,2024-07-19,2024-07-17,Delivered,Credit,Paid,July,7,Q3,2024,2024-07,DT1008,PONNI WHOLESALE,Erode,West,Tier 2,Murugan Natarajan,9848090123,33FICTD1008M1Z9,75000,5,DS011,GOVINDASAMY,SWD Route,PALLIUR ROC,THAMIZH KIRANA,Rural Wholesale,Rural Wholesale,ZESTO-PKT-W,POCKET SPRAY WOMEN 18ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,85,55.25,73.95,24.4,2.6,72.03,2074.0,1757.53,409.43,1946.47,No,23.3,90.3
ORD005484,2024-07-06,,2024-07-09,Cancelled,Cheque,Refunded,July,7,Q3,2024,2024-07,DT1010,THAMIZHAN MARKETING,Thoothukudi,South,Tier 2,Senthil Raja,9850012345,33FICTD1010M1Z2,50000,6,DS020,THANDAVAN,Common Pace Route,VALLIPUR BEAT,LAVANYA PROVISION,Premium Grocery,Retail,PURIS-GUARD75,GUARD SOAP 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,56,36.4,48.72,4.0,4.7,46.43,224.0,185.72,40.12,206.97,No,21.6,89.7
ORD005485,2024-07-26,,2024-07-29,In Transit,Credit,Pending,July,7,Q3,2024,2024-07,DT1013,MULLAI ENTERPRISES,Kanchipuram,North,Tier 3,Satheesh Kumar,9853045678,33FICTD1013M1Z7,50000,2,DS020,THANDAVAN,Common Pace Route,KAALUR ROC,SUGANYA KIRANA,Bakery Outlet,Retail,SHINEZ-FC1L,FLOOR CLEAN 1 LTR,FLOOR CLEANER,FLOOR CLEANER,HOME CARE,190,123.5,165.3,26.7,7.0,153.73,5073.0,4104.59,807.14,4406.27,No,19.7,93.2
ORD005486,2024-07-17,,2024-07-20,Pending,Cheque,Pending,July,7,Q3,2024,2024-07,DT1014,VASANTHAM TRADERS,Nagercoil,South,Tier 3,Bharath Murugan,9854056789,33FICTD1014M1Z4,50000,4,DS019,PAZHANIVEL,ROC Route Pace,MARANGUR MAIN,SUBHA PROVISION,Dual Outlet,Retail,GUARDIA-HS200,HAND SANITIZER 200ML,HAND SANITIZER,HAND SANITIZER,PERSONAL CARE,138,89.7,120.06,30.8,4.2,115.02,4250.4,3542.62,779.86,3978.11,No,22.0,89.1
ORD005487,2024-07-13,,2024-07-16,Pending,Credit,Pending,July,7,Q3,2024,2024-07,DT1010,THAMIZHAN MARKETING,Thoothukudi,South,Tier 2,Senthil Raja,9850012345,33FICTD1010M1Z2,50000,6,DS013,THIYAGARAJAN,Common Pace Route,THAMIZHUR MAIN,SHARADHA SUPER STORE,Premium Grocery,Retail,GUARDIA-HS100,HAND SANITIZER 100ML,HAND SANITIZER,HAND SANITIZER,PERSONAL CARE,82,53.3,71.34,16.6,5.1,67.7,1361.2,1123.82,239.04,1322.75,No,21.3,85.0
ORD005488,2024-07-28,,2024-07-31,Pending,Cheque,Pending,July,7,Q3,2024,2024-07,DT1015,KURINJI AGENCIES,Hosur,North,Tier 3,Loganathan Krishnan,9855067890,33FICTD1015M1Z6,50000,3,DS009,MUTHURAMAN,2W Route Common,NAMBUR ROUTE,HEMA SUPER STORE,Bakery Outlet,Retail,FLMSTK-CB01,CLASSIC BOX,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,10,6.5,8.7,46.2,0.2,8.68,462.0,401.02,100.72,474.87,No,25.1,84.4
ORD005489,2024-07-13,2024-07-18,2024-07-16,Delivered,NEFT,Paid,July,7,Q3,2024,2024-07,DT1012,BHARATHI DISTRIBUTORS,Thanjavur,Central,Tier 3,Durai Pandian,9852034567,33FICTD1012M1Z3,50000,5,DS007,CHELVAN P,2W Route B,VANAPUR BEAT,RAMYA GENERAL STORE,Beauty Counter,Counter,HELIX-AL500,ANTISEPTIC LIQUID 500ML,ANTISEPTIC,ANTISEPTIC,PERSONAL CARE,285,185.25,247.95,5.2,4.8,236.05,1482.0,1227.46,264.16,1365.58,No,21.5,89.9
ORD005490,2024-07-09,,2024-07-12,In Transit,Credit,Pending,July,7,Q3,2024,2024-07,DT1014,VASANTHAM TRADERS,Nagercoil,South,Tier 3,Bharath Murugan,9854056789,33FICTD1014M1Z4,50000,4,DS011,GOVINDASAMY,SWD Route,KODIUR BEAT,AMUDHA GENERAL STORE,Mini Market,Counter,GUARDIA-HS200,HAND SANITIZER 200ML,HAND SANITIZER,HAND SANITIZER,PERSONAL CARE,138,89.7,120.06,-53.9,0.2,119.82,-7438.2,-6458.3,0.0,7700.31,Yes,-0.0,83.9
ORD005491,2024-07-12,2024-07-15,2024-07-15,Delivered,Cash,Paid,July,7,Q3,2024,2024-07,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,9844056789,33FICTD1004M1Z2,125000,6,DS010,PANDIARAJAN,ROC Route Pace,THALIRUR BEAT,AMUDHA GENERAL STORE,Counter Shop,Counter,FLMSTK-WX40,WAX PREMIUM 40S,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,12,7.8,10.44,48.2,6.8,9.73,578.4,468.99,93.03,541.72,No,19.8,86.6
ORD005492,2024-07-16,2024-07-18,2024-07-19,Delivered,Cheque,Paid,July,7,Q3,2024,2024-07,DT1009,KAVITHA TRADERS,Tiruppur,West,Tier 2,Karthik Pillai,9849001234,33FICTD1009M1Z8,75000,4,DS011,GOVINDASAMY,SWD Route,ARUR SOUTH GR2,PARI GENERAL STORE,Dual Outlet,Retail,SHINEZ-FC500,FLOOR CLEAN 500ML,FLOOR CLEANER,FLOOR CLEANER,HOME CARE,112,72.8,97.44,37.9,5.5,92.08,4244.8,3489.83,730.71,4117.65,No,20.9,84.8
ORD005493,2024-07-28,2024-07-31,2024-07-31,Delivered,Cheque,Paid,July,7,Q3,2024,2024-07,DT1015,KURINJI AGENCIES,Hosur,North,Tier 3,Loganathan Krishnan,9855067890,33FICTD1015M1Z6,50000,3,DS004,SATHEESH R,Common Pace Route,PONGIUR GR2,VENNILA KIRANA,Beauty Counter,Counter,HELIX-AL100,ANTISEPTIC LIQUID 100ML,ANTISEPTIC,ANTISEPTIC,PERSONAL CARE,78,50.7,67.86,36.8,3.5,65.48,2870.4,2409.66,543.9,2880.51,No,22.6,83.7
ORD005494,2024-07-17,2024-07-19,2024-07-20,Delivered,UPI,Paid,July,7,Q3,2024,2024-07,DT1008,PONNI WHOLESALE,Erode,West,Tier 2,Murugan Natarajan,9848090123,33FICTD1008M1Z9,75000,5,DS002,PRABU S,ROC Route Pace,PURATHIUR BEAT,KOTHAI SUPER STORE,Premium Grocery,Retail,HELIX-AL100,ANTISEPTIC LIQUID 100ML,ANTISEPTIC,ANTISEPTIC,PERSONAL CARE,78,50.7,67.86,26.6,2.1,66.43,2074.8,1767.04,418.42,1872.3,No,23.7,94.4
ORD005495,2024-07-18,,2024-07-21,In Transit,Credit,Pending,July,7,Q3,2024,2024-07,DT1001,VELAVAN AGENCIES,Chennai,North,Tier 1,Rajesh Kumar,9841023456,33FICTD1001M1Z5,200000,7,DS004,SATHEESH R,Common Pace Route,THENUR NORTH B1,PONNI GENERAL STORE,Mini Market,Counter,DIVYA-PUJA,PUJA SPECIAL AGARBATTI,AGARBATTI,AGARBATTI,HOME ESSENTIALS,48,31.2,41.76,25.5,4.9,39.71,1224.0,1012.61,217.01,1108.54,No,21.4,91.3
ORD005496,2024-07-20,,2024-07-23,Cancelled,NEFT,Refunded,July,7,Q3,2024,2024-07,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,9843045678,33FICTD1003M1Z7,150000,9,DS017,VAITHIYANATHAN,Counter Route,KOLLIPUR MAIN,MALAR PROVISION,Hotel & Restaurant,Key Accounts,ZESTO-SPORT-W,SPORT FRESH WOMEN 150ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,250,162.5,217.5,28.4,3.0,210.97,7100.0,5991.55,1376.55,7095.15,No,23.0,84.4
ORD005497,2024-07-25,2024-07-28,2024-07-28,Delivered,UPI,Paid,July,7,Q3,2024,2024-07,DT1011,SELVARAJ AGENCIES,Dindigul,South,Tier 3,Prabu Selvam,9851023456,33FICTD1011M1Z5,50000,3,DS002,PRABU S,ROC Route Pace,INNAMUR NORTH,THIRAI PROVISION,Beauty Counter,Counter,CLEANOZ-HW200,HAND WASH 200ML,HAND WASH,HAND WASH,PERSONAL CARE,170,110.5,147.9,3.5,2.4,144.35,595.0,505.22,118.47,547.77,No,23.4,92.2
ORD005498,2024-07-13,2024-07-18,2024-07-16,Delivered,UPI,Paid,July,7,Q3,2024,2024-07,DT1007,THIRUMARAN AGENCIES,Vellore,North,Tier 2,Anand Subramanian,9847089012,33FICTD1007M1Z1,75000,3,DS002,PRABU S,ROC Route Pace,CHEIUR ROUTE,THENDRAL STORES,Rural Wholesale,Rural Wholesale,BLOSOM-TLC100,BODY TALC 100G,BODY TALC,BODY TALC,PERSONAL CARE,88,57.2,76.56,37.8,5.0,72.73,3326.4,2749.19,587.03,3399.76,No,21.4,80.9
